,external_gene_name,ensembl_gene_id,entrezgene_id
58013,RNA5S12,ENSG00000199270,124905757
58014,RNA5S12,ENSG00000199270,124905758
58015,RNA5S12,ENSG00000199270,124905759
58016,RNA5S12,ENSG00000199270,124905760
58017,RNA5S12,ENSG00000199270,124905761
58018,RNA5S12,ENSG00000199270,124905762
58019,RNA5S12,ENSG00000199270,124905763
58020,RNA5S12,ENSG00000199270,124905764
58021,RNA5S12,ENSG00000199270,124905765
58022,RNA5S12,ENSG00000199270,124905768
58023,RNA5S12,ENSG00000199270,124905769
58024,RNA5S12,ENSG00000199270,124905770
58025,RNA5S12,ENSG00000199270,124905771
58026,RNA5S12,ENSG00000199270,124905772
58027,RNA5S12,ENSG00000199270,124905773
58028,RNA5S12,ENSG00000199270,124905774
58029,RNA5S12,ENSG00000199270,124905775
58030,RNA5S12,ENSG00000199270,124905776
58031,RNA5S12,ENSG00000199270,124905777
58032,RNA5S12,ENSG00000199270,124905778
58033,RNA5S12,ENSG00000199270,124905779
58034,RNA5S12,ENSG00000199270,124905780
58035,RNA5S12,ENSG00000199270,124905781
58036,RNA5S12,ENSG00000199270,124905782
58037,RNA5S12,ENSG00000199270,124905783
58038,RNA5S12,ENSG00000199270,124905784
58039,RNA5S12,ENSG00000199270,124905785
58040,RNA5S12,ENSG00000199270,124905786
58041,RNA5S12,ENSG00000199270,124905787
58042,RNA5S12,ENSG00000199270,124905788
58043,RNA5S12,ENSG00000199270,124905791
58044,RNA5S12,ENSG00000199270,124905792
58045,RNA5S12,ENSG00000199270,124905793
58046,RNA5S12,ENSG00000199270,124905794
58047,RNA5S12,ENSG00000199270,124905795
58048,RNA5S12,ENSG00000199270,124905796
58049,RNA5S12,ENSG00000199270,124905797
58050,RNA5S12,ENSG00000199270,124905798
58051,RNA5S12,ENSG00000199270,124905800
58052,RNA5S12,ENSG00000199270,124905801
58053,RNA5S12,ENSG00000199270,124905802
58054,RNA5S12,ENSG00000199270,124905803
58055,RNA5S12,ENSG00000199270,124905804
58056,RNA5S12,ENSG00000199270,124905805
58057,RNA5S12,ENSG00000199270,124905807
58058,RNA5S12,ENSG00000199270,124905819
58059,RNA5S12,ENSG00000199270,124905822
58060,RNA5S12,ENSG00000199270,124905823
58061,RNA5S12,ENSG00000199270,124905824
58062,RNA5S12,ENSG00000199270,124905825
58063,RNA5S12,ENSG00000199270,124905826
58064,RNA5S12,ENSG00000199270,124905827
58065,RNA5S12,ENSG00000199270,124905828
58066,RNA5S12,ENSG00000199270,124905829
58067,RNA5S12,ENSG00000199270,124905830
58068,RNA5S12,ENSG00000199270,124905831
58069,RNA5S12,ENSG00000199270,124905832
58070,RNA5S12,ENSG00000199270,124905833
58071,RNA5S12,ENSG00000199270,124905834
58072,RNA5S12,ENSG00000199270,124905835
58073,RNA5S12,ENSG00000199270,124905836
58074,RNA5S12,ENSG00000199270,124905837
58075,RNA5S12,ENSG00000199270,124905838
58076,RNA5S12,ENSG00000199270,124905839
58077,RNA5S12,ENSG00000199270,124905840
58078,RNA5S12,ENSG00000199270,124905841
58079,RNA5S12,ENSG00000199270,124905842
58080,RNA5S12,ENSG00000199270,124905843
58081,RNA5S12,ENSG00000199270,124905844
58082,RNA5S12,ENSG00000199270,124905845
58083,RNA5S12,ENSG00000199270,124905846
58084,RNA5S13,ENSG00000202526,100169764
58085,RNA5S13,ENSG00000202526,124905422
58086,RNA5S13,ENSG00000202526,124905424
58087,RNA5S13,ENSG00000202526,124905425
58088,RNA5S13,ENSG00000202526,124905426
58089,RNA5S13,ENSG00000202526,124905427
58090,RNA5S13,ENSG00000202526,124905428
58091,RNA5S13,ENSG00000202526,124905429
58092,RNA5S13,ENSG00000202526,124905430
58093,RNA5S13,ENSG00000202526,124905431
58094,RNA5S13,ENSG00000202526,124905432
58095,RNA5S13,ENSG00000202526,124905433
58096,RNA5S13,ENSG00000202526,124905434
58097,RNA5S13,ENSG00000202526,124905435
58098,RNA5S13,ENSG00000202526,124905436
58099,RNA5S13,ENSG00000202526,124905437
58100,RNA5S13,ENSG00000202526,124905438
58101,RNA5S13,ENSG00000202526,124905754
58102,RNA5S13,ENSG00000202526,124905755
58103,RNA5S13,ENSG00000202526,124905756
58104,RNA5S13,ENSG00000202526,124905757
58105,RNA5S13,ENSG00000202526,124905758
58106,RNA5S13,ENSG00000202526,124905759
58107,RNA5S13,ENSG00000202526,124905760
58108,RNA5S13,ENSG00000202526,124905761
58109,RNA5S13,ENSG00000202526,124905762
58110,RNA5S13,ENSG00000202526,124905763
58111,RNA5S13,ENSG00000202526,124905764
58112,RNA5S13,ENSG00000202526,124905765
58113,RNA5S13,ENSG00000202526,124905768
58114,RNA5S13,ENSG00000202526,124905769
58115,RNA5S13,ENSG00000202526,124905770
58116,RNA5S13,ENSG00000202526,124905771
58117,RNA5S13,ENSG00000202526,124905772
58118,RNA5S13,ENSG00000202526,124905773
58119,RNA5S13,ENSG00000202526,124905774
58120,RNA5S13,ENSG00000202526,124905775
58121,RNA5S13,ENSG00000202526,124905776
58122,RNA5S13,ENSG00000202526,124905777
58123,RNA5S13,ENSG00000202526,124905778
58124,RNA5S13,ENSG00000202526,124905779
58125,RNA5S13,ENSG00000202526,124905780
58126,RNA5S13,ENSG00000202526,124905781
58127,RNA5S13,ENSG00000202526,124905782
58128,RNA5S13,ENSG00000202526,124905783
58129,RNA5S13,ENSG00000202526,124905784
58130,RNA5S13,ENSG00000202526,124905785
58131,RNA5S13,ENSG00000202526,124905786
58132,RNA5S13,ENSG00000202526,124905787
58133,RNA5S13,ENSG00000202526,124905788
58134,RNA5S13,ENSG00000202526,124905791
58135,RNA5S13,ENSG00000202526,124905792
58136,RNA5S13,ENSG00000202526,124905793
58137,RNA5S13,ENSG00000202526,124905794
58138,RNA5S13,ENSG00000202526,124905795
58139,RNA5S13,ENSG00000202526,124905796
58140,RNA5S13,ENSG00000202526,124905797
58141,RNA5S13,ENSG00000202526,124905798
58142,RNA5S13,ENSG00000202526,124905800
58143,RNA5S13,ENSG00000202526,124905801
58144,RNA5S13,ENSG00000202526,124905802
58145,RNA5S13,ENSG00000202526,124905803
58146,RNA5S13,ENSG00000202526,124905804
58147,RNA5S13,ENSG00000202526,124905805
58148,RNA5S13,ENSG00000202526,124905807
58149,RNA5S13,ENSG00000202526,124905819
58150,RNA5S13,ENSG00000202526,124905822
58151,RNA5S13,ENSG00000202526,124905823
58152,RNA5S13,ENSG00000202526,124905824
58153,RNA5S13,ENSG00000202526,124905825
58154,RNA5S13,ENSG00000202526,124905826
58155,RNA5S13,ENSG00000202526,124905827
58156,RNA5S13,ENSG00000202526,124905828
58157,RNA5S13,ENSG00000202526,124905829
58158,RNA5S13,ENSG00000202526,124905830
58159,RNA5S13,ENSG00000202526,124905831
58160,RNA5S13,ENSG00000202526,124905832
58161,RNA5S13,ENSG00000202526,124905833
58162,RNA5S13,ENSG00000202526,124905834
58163,RNA5S13,ENSG00000202526,124905835
58164,RNA5S13,ENSG00000202526,124905836
58165,RNA5S13,ENSG00000202526,124905837
58166,RNA5S13,ENSG00000202526,124905838
58167,RNA5S13,ENSG00000202526,124905839
58168,RNA5S13,ENSG00000202526,124905840
58169,RNA5S13,ENSG00000202526,124905841
58170,RNA5S13,ENSG00000202526,124905842
58171,RNA5S13,ENSG00000202526,124905843
58172,RNA5S13,ENSG00000202526,124905844
58173,RNA5S13,ENSG00000202526,124905845
58174,RNA5S13,ENSG00000202526,124905846
58175,RNA5S14,ENSG00000201355,100169765
58176,RNA5S14,ENSG00000201355,124905422
58177,RNA5S14,ENSG00000201355,124905424
58178,RNA5S14,ENSG00000201355,124905425
58179,RNA5S14,ENSG00000201355,124905426
58180,RNA5S14,ENSG00000201355,124905427
58181,RNA5S14,ENSG00000201355,124905428
58182,RNA5S14,ENSG00000201355,124905429
58183,RNA5S14,ENSG00000201355,124905430
58184,RNA5S14,ENSG00000201355,124905431
58185,RNA5S14,ENSG00000201355,124905432
58186,RNA5S14,ENSG00000201355,124905433
58187,RNA5S14,ENSG00000201355,124905434
58188,RNA5S14,ENSG00000201355,124905435
58189,RNA5S14,ENSG00000201355,124905436
58190,RNA5S14,ENSG00000201355,124905437
58191,RNA5S14,ENSG00000201355,124905438
58192,RNA5S14,ENSG00000201355,124905754
58193,RNA5S14,ENSG00000201355,124905755
58194,RNA5S14,ENSG00000201355,124905756
58195,RNA5S14,ENSG00000201355,124905757
58196,RNA5S14,ENSG00000201355,124905758
58197,RNA5S14,ENSG00000201355,124905759
58198,RNA5S14,ENSG00000201355,124905760
58199,RNA5S14,ENSG00000201355,124905761
58200,RNA5S14,ENSG00000201355,124905762
58201,RNA5S14,ENSG00000201355,124905763
58202,RNA5S14,ENSG00000201355,124905764
58203,RNA5S14,ENSG00000201355,124905765
58204,RNA5S14,ENSG00000201355,124905768
58205,RNA5S14,ENSG00000201355,124905769
58206,RNA5S14,ENSG00000201355,124905770
58207,RNA5S14,ENSG00000201355,124905771
58208,RNA5S14,ENSG00000201355,124905772
58209,RNA5S14,ENSG00000201355,124905773
58210,RNA5S14,ENSG00000201355,124905774
58211,RNA5S14,ENSG00000201355,124905775
58212,RNA5S14,ENSG00000201355,124905776
58213,RNA5S14,ENSG00000201355,124905777
58214,RNA5S14,ENSG00000201355,124905778
58215,RNA5S14,ENSG00000201355,124905779
58216,RNA5S14,ENSG00000201355,124905780
58217,RNA5S14,ENSG00000201355,124905781
58218,RNA5S14,ENSG00000201355,124905782
58219,RNA5S14,ENSG00000201355,124905783
58220,RNA5S14,ENSG00000201355,124905784
58221,RNA5S14,ENSG00000201355,124905785
58222,RNA5S14,ENSG00000201355,124905786
58223,RNA5S14,ENSG00000201355,124905787
58224,RNA5S14,ENSG00000201355,124905788
58225,RNA5S14,ENSG00000201355,124905791
58226,RNA5S14,ENSG00000201355,124905792
58227,RNA5S14,ENSG00000201355,124905793
58228,RNA5S14,ENSG00000201355,124905794
58229,RNA5S14,ENSG00000201355,124905795
58230,RNA5S14,ENSG00000201355,124905796
58231,RNA5S14,ENSG00000201355,124905797
58232,RNA5S14,ENSG00000201355,124905798
58233,RNA5S14,ENSG00000201355,124905800
58234,RNA5S14,ENSG00000201355,124905801
58235,RNA5S14,ENSG00000201355,124905802
58236,RNA5S14,ENSG00000201355,124905803
58237,RNA5S14,ENSG00000201355,124905804
58238,RNA5S14,ENSG00000201355,124905805
58239,RNA5S14,ENSG00000201355,124905807
58240,RNA5S14,ENSG00000201355,124905819
58241,RNA5S14,ENSG00000201355,124905822
58242,RNA5S14,ENSG00000201355,124905823
58243,RNA5S14,ENSG00000201355,124905824
58244,RNA5S14,ENSG00000201355,124905825
58245,RNA5S14,ENSG00000201355,124905826
58246,RNA5S14,ENSG00000201355,124905827
58247,RNA5S14,ENSG00000201355,124905828
58248,RNA5S14,ENSG00000201355,124905829
58249,RNA5S14,ENSG00000201355,124905830
58250,RNA5S14,ENSG00000201355,124905831
58251,RNA5S14,ENSG00000201355,124905832
58252,RNA5S14,ENSG00000201355,124905833
58253,RNA5S14,ENSG00000201355,124905834
58254,RNA5S14,ENSG00000201355,124905835
58255,RNA5S14,ENSG00000201355,124905836
58256,RNA5S14,ENSG00000201355,124905837
58257,RNA5S14,ENSG00000201355,124905838
58258,RNA5S14,ENSG00000201355,124905839
58259,RNA5S14,ENSG00000201355,124905840
58260,RNA5S14,ENSG00000201355,124905841
58261,RNA5S14,ENSG00000201355,124905842
58262,RNA5S14,ENSG00000201355,124905843
58263,RNA5S14,ENSG00000201355,124905844
58264,RNA5S14,ENSG00000201355,124905845
58265,RNA5S14,ENSG00000201355,124905846
58266,RNA5S15,ENSG00000201925,100169766
58267,RNA5S15,ENSG00000201925,124905422
58268,RNA5S15,ENSG00000201925,124905424
58269,RNA5S15,ENSG00000201925,124905425
58270,RNA5S15,ENSG00000201925,124905426
58271,RNA5S15,ENSG00000201925,124905427
58272,RNA5S15,ENSG00000201925,124905428
58273,RNA5S15,ENSG00000201925,124905429
58274,RNA5S15,ENSG00000201925,124905430
58275,RNA5S15,ENSG00000201925,124905431
58276,RNA5S15,ENSG00000201925,124905432
58277,RNA5S15,ENSG00000201925,124905433
58278,RNA5S15,ENSG00000201925,124905434
58279,RNA5S15,ENSG00000201925,124905435
58280,RNA5S15,ENSG00000201925,124905436
58281,RNA5S15,ENSG00000201925,124905437
58282,RNA5S15,ENSG00000201925,124905438
58283,RNA5S15,ENSG00000201925,124905754
58284,RNA5S15,ENSG00000201925,124905755
58285,RNA5S15,ENSG00000201925,124905756
58286,RNA5S15,ENSG00000201925,124905757
58287,RNA5S15,ENSG00000201925,124905758
58288,RNA5S15,ENSG00000201925,124905759
58289,RNA5S15,ENSG00000201925,124905760
58290,RNA5S15,ENSG00000201925,124905761
58291,RNA5S15,ENSG00000201925,124905762
58292,RNA5S15,ENSG00000201925,124905763
58293,RNA5S15,ENSG00000201925,124905764
58294,RNA5S15,ENSG00000201925,124905765
58295,RNA5S15,ENSG00000201925,124905768
58296,RNA5S15,ENSG00000201925,124905769
58297,RNA5S15,ENSG00000201925,124905770
58298,RNA5S15,ENSG00000201925,124905771
58299,RNA5S15,ENSG00000201925,124905772
58300,RNA5S15,ENSG00000201925,124905773
58301,RNA5S15,ENSG00000201925,124905774
58302,RNA5S15,ENSG00000201925,124905775
58303,RNA5S15,ENSG00000201925,124905776
58304,RNA5S15,ENSG00000201925,124905777
58305,RNA5S15,ENSG00000201925,124905778
58306,RNA5S15,ENSG00000201925,124905779
58307,RNA5S15,ENSG00000201925,124905780
58308,RNA5S15,ENSG00000201925,124905781
58309,RNA5S15,ENSG00000201925,124905782
58310,RNA5S15,ENSG00000201925,124905783
58311,RNA5S15,ENSG00000201925,124905784
58312,RNA5S15,ENSG00000201925,124905785
58313,RNA5S15,ENSG00000201925,124905786
58314,RNA5S15,ENSG00000201925,124905787
58315,RNA5S15,ENSG00000201925,124905788
58316,RNA5S15,ENSG00000201925,124905791
58317,RNA5S15,ENSG00000201925,124905792
58318,RNA5S15,ENSG00000201925,124905793
58319,RNA5S15,ENSG00000201925,124905794
58320,RNA5S15,ENSG00000201925,124905795
58321,RNA5S15,ENSG00000201925,124905796
58322,RNA5S15,ENSG00000201925,124905797
58323,RNA5S15,ENSG00000201925,124905798
58324,RNA5S15,ENSG00000201925,124905800
58325,RNA5S15,ENSG00000201925,124905801
58326,RNA5S15,ENSG00000201925,124905802
58327,RNA5S15,ENSG00000201925,124905803
58328,RNA5S15,ENSG00000201925,124905804
58329,RNA5S15,ENSG00000201925,124905805
58330,RNA5S15,ENSG00000201925,124905807
58331,RNA5S15,ENSG00000201925,124905819
58332,RNA5S15,ENSG00000201925,124905822
58333,RNA5S15,ENSG00000201925,124905823
58334,RNA5S15,ENSG00000201925,124905824
58335,RNA5S15,ENSG00000201925,124905825
58336,RNA5S15,ENSG00000201925,124905826
58337,RNA5S15,ENSG00000201925,124905827
58338,RNA5S15,ENSG00000201925,124905828
58339,RNA5S15,ENSG00000201925,124905829
58340,RNA5S15,ENSG00000201925,124905830
58341,RNA5S15,ENSG00000201925,124905831
58342,RNA5S15,ENSG00000201925,124905832
58343,RNA5S15,ENSG00000201925,124905833
58344,RNA5S15,ENSG00000201925,124905834
58345,RNA5S15,ENSG00000201925,124905835
58346,RNA5S15,ENSG00000201925,124905836
58347,RNA5S15,ENSG00000201925,124905837
58348,RNA5S15,ENSG00000201925,124905838
58349,RNA5S15,ENSG00000201925,124905839
58350,RNA5S15,ENSG00000201925,124905840
58351,RNA5S15,ENSG00000201925,124905841
58352,RNA5S15,ENSG00000201925,124905842
58353,RNA5S15,ENSG00000201925,124905843
58354,RNA5S15,ENSG00000201925,124905844
58355,RNA5S15,ENSG00000201925,124905845
58356,RNA5S15,ENSG00000201925,124905846
58357,RNA5S16,ENSG00000202257,100169767
58358,RNA5S16,ENSG00000202257,124905422
58359,RNA5S16,ENSG00000202257,124905424
58360,RNA5S16,ENSG00000202257,124905425
58361,RNA5S16,ENSG00000202257,124905426
58362,RNA5S16,ENSG00000202257,124905427
58363,RNA5S16,ENSG00000202257,124905428
58364,RNA5S16,ENSG00000202257,124905429
58365,RNA5S16,ENSG00000202257,124905430
58366,RNA5S16,ENSG00000202257,124905431
58367,RNA5S16,ENSG00000202257,124905432
58368,RNA5S16,ENSG00000202257,124905433
58369,RNA5S16,ENSG00000202257,124905434
58370,RNA5S16,ENSG00000202257,124905435
58371,RNA5S16,ENSG00000202257,124905436
58372,RNA5S16,ENSG00000202257,124905437
58373,RNA5S16,ENSG00000202257,124905438
58374,RNA5S16,ENSG00000202257,124905754
58375,RNA5S16,ENSG00000202257,124905755
58376,RNA5S16,ENSG00000202257,124905756
58377,RNA5S16,ENSG00000202257,124905757
58378,RNA5S16,ENSG00000202257,124905758
58379,RNA5S16,ENSG00000202257,124905759
58380,RNA5S16,ENSG00000202257,124905760
58381,RNA5S16,ENSG00000202257,124905761
58382,RNA5S16,ENSG00000202257,124905762
58383,RNA5S16,ENSG00000202257,124905763
58384,RNA5S16,ENSG00000202257,124905764
58385,RNA5S16,ENSG00000202257,124905765
58386,RNA5S16,ENSG00000202257,124905768
58387,RNA5S16,ENSG00000202257,124905769
58388,RNA5S16,ENSG00000202257,124905770
58389,RNA5S16,ENSG00000202257,124905771
58390,RNA5S16,ENSG00000202257,124905772
58391,RNA5S16,ENSG00000202257,124905773
58392,RNA5S16,ENSG00000202257,124905774
58393,RNA5S16,ENSG00000202257,124905775
58394,RNA5S16,ENSG00000202257,124905776
58395,RNA5S16,ENSG00000202257,124905777
58396,RNA5S16,ENSG00000202257,124905778
58397,RNA5S16,ENSG00000202257,124905779
58398,RNA5S16,ENSG00000202257,124905780
58399,RNA5S16,ENSG00000202257,124905781
58400,RNA5S16,ENSG00000202257,124905782
58401,RNA5S16,ENSG00000202257,124905783
58402,RNA5S16,ENSG00000202257,124905784
58403,RNA5S16,ENSG00000202257,124905785
58404,RNA5S16,ENSG00000202257,124905786
58405,RNA5S16,ENSG00000202257,124905787
58406,RNA5S16,ENSG00000202257,124905788
58407,RNA5S16,ENSG00000202257,124905791
58408,RNA5S16,ENSG00000202257,124905792
58409,RNA5S16,ENSG00000202257,124905793
58410,RNA5S16,ENSG00000202257,124905794
58411,RNA5S16,ENSG00000202257,124905795
58412,RNA5S16,ENSG00000202257,124905796
58413,RNA5S16,ENSG00000202257,124905797
58414,RNA5S16,ENSG00000202257,124905798
58415,RNA5S16,ENSG00000202257,124905800
58416,RNA5S16,ENSG00000202257,124905801
58417,RNA5S16,ENSG00000202257,124905802
58418,RNA5S16,ENSG00000202257,124905803
58419,RNA5S16,ENSG00000202257,124905804
58420,RNA5S16,ENSG00000202257,124905805
58421,RNA5S16,ENSG00000202257,124905807
58422,RNA5S16,ENSG00000202257,124905819
58423,RNA5S16,ENSG00000202257,124905822
58424,RNA5S16,ENSG00000202257,124905823
58425,RNA5S16,ENSG00000202257,124905824
58426,RNA5S16,ENSG00000202257,124905825
58427,RNA5S16,ENSG00000202257,124905826
58428,RNA5S16,ENSG00000202257,124905827
58429,RNA5S16,ENSG00000202257,124905828
58430,RNA5S16,ENSG00000202257,124905829
58431,RNA5S16,ENSG00000202257,124905830
58432,RNA5S16,ENSG00000202257,124905831
58433,RNA5S16,ENSG00000202257,124905832
58434,RNA5S16,ENSG00000202257,124905833
58435,RNA5S16,ENSG00000202257,124905834
58436,RNA5S16,ENSG00000202257,124905835
58437,RNA5S16,ENSG00000202257,124905836
58438,RNA5S16,ENSG00000202257,124905837
58439,RNA5S16,ENSG00000202257,124905838
58440,RNA5S16,ENSG00000202257,124905839
58441,RNA5S16,ENSG00000202257,124905840
58442,RNA5S16,ENSG00000202257,124905841
58443,RNA5S16,ENSG00000202257,124905842
58444,RNA5S16,ENSG00000202257,124905843
58445,RNA5S16,ENSG00000202257,124905844
58446,RNA5S16,ENSG00000202257,124905845
58447,RNA5S16,ENSG00000202257,124905846
58448,RNA5S17,ENSG00000200370,100169768
58449,RNA5S17,ENSG00000200370,124905422
58450,RNA5S17,ENSG00000200370,124905424
58451,RNA5S17,ENSG00000200370,124905425
58452,RNA5S17,ENSG00000200370,124905426
58453,RNA5S17,ENSG00000200370,124905427
58454,RNA5S17,ENSG00000200370,124905428
58455,RNA5S17,ENSG00000200370,124905429
58456,RNA5S17,ENSG00000200370,124905430
58457,RNA5S17,ENSG00000200370,124905431
58458,RNA5S17,ENSG00000200370,124905432
58459,RNA5S17,ENSG00000200370,124905433
58460,RNA5S17,ENSG00000200370,124905434
58461,RNA5S17,ENSG00000200370,124905435
58462,RNA5S17,ENSG00000200370,124905436
58463,RNA5S17,ENSG00000200370,124905437
58464,RNA5S17,ENSG00000200370,124905438
58465,RNA5S17,ENSG00000200370,124905754
58466,RNA5S17,ENSG00000200370,124905755
58467,RNA5S17,ENSG00000200370,124905756
58468,RNA5S17,ENSG00000200370,124905757
58469,RNA5S17,ENSG00000200370,124905758
58470,RNA5S17,ENSG00000200370,124905759
58471,RNA5S17,ENSG00000200370,124905760
58472,RNA5S17,ENSG00000200370,124905761
58473,RNA5S17,ENSG00000200370,124905762
58474,RNA5S17,ENSG00000200370,124905763
58475,RNA5S17,ENSG00000200370,124905764
58476,RNA5S17,ENSG00000200370,124905765
58477,RNA5S17,ENSG00000200370,124905768
58478,RNA5S17,ENSG00000200370,124905769
58479,RNA5S17,ENSG00000200370,124905770
58480,RNA5S17,ENSG00000200370,124905771
58481,RNA5S17,ENSG00000200370,124905772
58482,RNA5S17,ENSG00000200370,124905773
58483,RNA5S17,ENSG00000200370,124905774
58484,RNA5S17,ENSG00000200370,124905775
58485,RNA5S17,ENSG00000200370,124905776
58486,RNA5S17,ENSG00000200370,124905777
58487,RNA5S17,ENSG00000200370,124905778
58488,RNA5S17,ENSG00000200370,124905779
58489,RNA5S17,ENSG00000200370,124905780
58490,RNA5S17,ENSG00000200370,124905781
58491,RNA5S17,ENSG00000200370,124905782
58492,RNA5S17,ENSG00000200370,124905783
58493,RNA5S17,ENSG00000200370,124905784
58494,RNA5S17,ENSG00000200370,124905785
58495,RNA5S17,ENSG00000200370,124905786
58496,RNA5S17,ENSG00000200370,124905787
58497,RNA5S17,ENSG00000200370,124905788
58498,RNA5S17,ENSG00000200370,124905791
58499,RNA5S17,ENSG00000200370,124905792
58500,RNA5S17,ENSG00000200370,124905793
58501,RNA5S17,ENSG00000200370,124905794
58502,RNA5S17,ENSG00000200370,124905795
58503,RNA5S17,ENSG00000200370,124905796
58504,RNA5S17,ENSG00000200370,124905797
58505,RNA5S17,ENSG00000200370,124905798
58506,RNA5S17,ENSG00000200370,124905800
58507,RNA5S17,ENSG00000200370,124905801
58508,RNA5S17,ENSG00000200370,124905802
58509,RNA5S17,ENSG00000200370,124905803
58510,RNA5S17,ENSG00000200370,124905804
58511,RNA5S17,ENSG00000200370,124905805
58512,RNA5S17,ENSG00000200370,124905807
58513,RNA5S17,ENSG00000200370,124905819
58514,RNA5S17,ENSG00000200370,124905822
58515,RNA5S17,ENSG00000200370,124905823
58516,RNA5S17,ENSG00000200370,124905824
58517,RNA5S17,ENSG00000200370,124905825
58518,RNA5S17,ENSG00000200370,124905826
58519,RNA5S17,ENSG00000200370,124905827
58520,RNA5S17,ENSG00000200370,124905828
58521,RNA5S17,ENSG00000200370,124905829
58522,RNA5S17,ENSG00000200370,124905830
58523,RNA5S17,ENSG00000200370,124905831
58524,RNA5S17,ENSG00000200370,124905832
58525,RNA5S17,ENSG00000200370,124905833
58526,RNA5S17,ENSG00000200370,124905834
58527,RNA5S17,ENSG00000200370,124905835
58528,RNA5S17,ENSG00000200370,124905836
58529,RNA5S17,ENSG00000200370,124905837
58530,RNA5S17,ENSG00000200370,124905838
58531,RNA5S17,ENSG00000200370,124905839
58532,RNA5S17,ENSG00000200370,124905840
58533,RNA5S17,ENSG00000200370,124905841
58534,RNA5S17,ENSG00000200370,124905842
58535,RNA5S17,ENSG00000200370,124905843
58536,RNA5S17,ENSG00000200370,124905844
58537,RNA5S17,ENSG00000200370,124905845
58538,RNA5S17,ENSG00000200370,124905846
58543,STMN2,ENSG00000104435,11075
58561,RABL6,ENSG00000196642,55684
58563,THOC1,ENSG00000079134,9984
